Date,Open,High,Low,Close,Adjusted Close,Volume,dividend_amount,split_coefficient
2005-08-24,10519.3398,10559,10432.0801,10434.8701,10434.8701,256640000,0,1
2005-08-23,10571.0098,10577.46,10496.7305,10519.5801,10519.5801,210670000,0,1
2005-08-22,10559.2305,10641.1504,10523.96,10569.8896,10569.8896,215570000,0,1
2005-08-19,10552.7002,10626.2598,10552.7002,10559.2305,10559.2305,219830000,0,1
2005-08-18,10549.75,10592.9004,10517.4297,10554.9297,10554.9297,213900000,0,1
2005-08-17,10505.5996,10588.9297,10503.3701,10550.71,10550.71,235040000,0,1
2005-08-16,10631.5898,10640.2695,10510.3398,10513.4502,10513.4502,232520000,0,1
2005-08-15,10599.1904,10655.0801,10557.8701,10634.3799,10634.3799,173340000,0,1
2005-08-12,10682.7002,10682.7803,10568.2998,10600.3096,10600.3096,218890000,0,1
2005-08-11,10591.8301,10685.8896,10588.5195,10685.8896,10685.8896,234250000,0,1
2005-08-10,10606.5195,10719.4102,10570.0498,10594.4102,10594.4102,258420000,0,1
2005-08-09,10537.6504,10639.0801,10537.6504,10615.6699,10615.6699,207460000,0,1
2005-08-08,10557.2402,10606.04,10524.9102,10536.9297,10536.9297,185880000,0,1
2005-08-05,10610.3398,10610.8096,10554.4502,10558.0303,10558.0303,218240000,0,1
2005-08-04,10696.7998,10696.8799,10606.6699,10610.0996,10610.0996,230600000,0,1
2005-08-03,10681.5098,10698.0703,10638.4805,10697.5898,10697.5898,237650000,0,1
2005-08-02,10623.79,10699.1904,10623.4697,10683.7402,10683.7402,241690000,0,1
2005-08-01,10641.7803,10672.3604,10610.8896,10623.1504,10623.1504,192790000,0,1
2005-07-29,10705.1602,10717.7305,10640.9102,10640.9102,10640.9102,215280000,0,1
2005-07-28,10633.5,10710.4805,10629.6797,10705.5498,10705.5498,220170000,0,1
2005-07-27,10579.4502,10645.9199,10577.3799,10637.0898,10637.0898,213220000,0,1
2005-07-26,10597.5996,10626,10572.9199,10579.7695,10579.7695,220390000,0,1
2005-07-25,10651.6602,10686.5303,10591.5498,10596.4805,10596.4805,190250000,0,1
2005-07-22,10624.1904,10658.5801,10588.0498,10651.1797,10651.1797,231480000,0,1
2005-07-21,10690.0303,10700.0596,10608.4297,10627.7695,10627.7695,281750000,0,1
2005-07-20,10629.5195,10691.2998,10581.1201,10689.1504,10689.1504,312420000,0,1
2005-07-19,10576.9004,10668.5195,10576.9004,10646.5596,10646.5596,318160000,0,1
2005-07-18,10640.1904,10640.1904,10574.9902,10574.9902,10574.9902,206290000,0,1
2005-07-15,10629.4404,10654.1201,10600.4805,10640.8301,10640.8301,239700000,0,1
2005-07-14,10559.8604,10657.6904,10559.8604,10628.8896,10628.8896,267790000,0,1
2005-07-13,10513.3604,10564.9102,10512.3604,10557.3896,10557.3896,216660000,0,1
2005-07-12,10519.4902,10544.04,10483.2002,10513.8896,10513.8896,233390000,0,1
2005-07-11,10449.5996,10534.2197,10449.5996,10519.7197,10519.7197,225470000,0,1
2005-07-08,10302.9004,10462.2598,10300.4502,10449.1396,10449.1396,249260000,0,1
2005-07-07,10269.7598,10310.04,10175.4004,10302.29,10302.29,275310000,0,1
2005-07-06,10366.5195,10380.4697,10267.6104,10270.6797,10270.6797,237210000,0,1
2005-07-05,10303.1299,10389.0596,10282.6504,10371.7998,10371.7998,235620000,0,1
2005-07-01,10273.5898,10343.79,10273.5195,10303.4404,10303.4404,231380000,0,1
2005-06-30,10374.1797,10412.79,10267.2197,10274.9697,10274.9697,301810000,0,1
2005-06-29,10405.9404,10433.79,10363.2803,10374.4805,10374.4805,222550000,0,1
2005-06-28,10291.0098,10409.7002,10290.5498,10405.6299,10405.6299,215350000,0,1
2005-06-27,10298.0703,10332.1299,10253.4902,10290.7803,10290.7803,220510000,0,1
2005-06-24,10422.2803,10422.2803,10297.8398,10297.8398,10297.8398,343150000,0,1
2005-06-23,10587.0898,10589.0098,10419.5996,10421.4404,10421.4404,288030000,0,1
2005-06-22,10599.3604,10646.2402,10578.04,10587.9297,10587.9297,198810000,0,1
2005-06-21,10608.8799,10630.3604,10580.8701,10599.6699,10599.6699,204330000,0,1
2005-06-20,10621.54,10637.5703,10562.3799,10609.1104,10609.1104,173110000,0,1
2005-06-17,10580.4102,10656.29,10579.4902,10623.0703,10623.0703,373400000,0,1
2005-06-16,10566.7598,10595.4502,10540.0596,10578.6504,10578.6504,217730000,0,1
2005-06-15,10548.6504,10589.9297,10495.3896,10566.3701,10566.3701,220840000,0,1
2005-06-14,10521.9502,10586.7002,10521.79,10547.5703,10547.5703,192030000,0,1
2005-06-13,10503.5703,10589.1602,10474.3799,10522.5596,10522.5596,205630000,0,1
2005-06-10,10503.0195,10538.6396,10452.6201,10512.6299,10512.6299,217100000,0,1
2005-06-09,10477.75,10526.3701,10443.3096,10503.0195,10503.0195,209810000,0,1
2005-06-08,10484.8398,10543.29,10465.3203,10476.8604,10476.8604,195810000,0,1
2005-06-07,10466,10578.8398,10465.9199,10483.0703,10483.0703,213990000,0,1
2005-06-06,10461.6396,10481,10430.9697,10467.0303,10467.0303,170200000,0,1
2005-06-03,10552.8203,10553.1904,10448.4102,10460.9697,10460.9697,222230000,0,1
2005-06-02,10548.8301,10559.9297,10510.4102,10553.4902,10553.4902,187680000,0,1
2005-06-01,10462.8604,10586.3701,10457.9102,10549.8701,10549.8701,232630000,0,1
2005-05-31,10541.8896,10542.3301,10467.4805,10467.4805,10467.4805,240780000,0,1
2005-05-27,10537.0801,10552.0098,10517.6602,10542.5498,10542.5498,168060000,0,1
2005-05-26,10458.6797,10544.0996,10458.6104,10537.5996,10537.5996,194620000,0,1
2005-05-25,10503.1699,10503.1699,10426.3896,10457.7998,10457.7998,187990000,0,1
2005-05-24,10522.6797,10522.6797,10471.9102,10503.6797,10503.6797,204650000,0,1
2005-05-23,10472.7998,10560.8096,10466.0703,10523.5596,10523.5596,225290000,0,1
2005-05-20,10492.75,10499.2598,10423.8799,10471.9102,10471.9102,232250000,0,1
2005-05-19,10464.4502,10494.7402,10435.3203,10493.1904,10493.1904,209180000,0,1
2005-05-18,10323.1904,10480.8496,10323.04,10464.4502,10464.4502,299760000,0,1
2005-05-17,10247.4902,10336.9004,10213.1396,10331.8799,10331.8799,241110000,0,1
2005-05-16,10139.6104,10255.25,10138.2803,10252.29,10252.29,217230000,0,1
2005-05-13,10188.2305,10234.3398,10075.5498,10140.1201,10140.1201,258410000,0,1
2005-05-12,10299.7402,10322.3496,10183.4297,10189.4805,10189.4805,249840000,0,1
2005-05-11,10272.9102,10311.1904,10184.9004,10300.25,10300.25,214890000,0,1
2005-05-10,10382.9404,10382.9404,10250.2305,10281.1104,10281.1104,234910000,0,1
2005-05-09,10345.4004,10384.8604,10320.1396,10384.3398,10384.3398,204600000,0,1
2005-05-06,10339.71,10400.5996,10339.6396,10345.4004,10345.4004,230410000,0,1
2005-05-05,10384.4902,10405.7695,10296.4805,10340.3799,10340.3799,236460000,0,1
2005-05-04,10255.25,10392.4697,10255.25,10384.6396,10384.6396,275240000,0,1
2005-05-03,10251.04,10304.54,10208.0303,10256.9502,10256.9502,277710000,0,1
2005-05-02,10192,10258.4297,10188.0703,10251.7002,10251.7002,239610000,0,1
2005-04-29,10070.3701,10196.3604,10048.1201,10192.5098,10192.5098,303790000,0,1
2005-04-28,10194.5801,10194.5801,10070.1396,10070.3701,10070.3701,279300000,0,1
2005-04-27,10150.3203,10219.5596,10079.4502,10198.7998,10198.7998,248390000,0,1
2005-04-26,10240.9902,10263.5996,10150.9902,10151.1299,10151.1299,255270000,0,1
2005-04-25,10158.5195,10260.2002,10158.5195,10242.4697,10242.4697,231210000,0,1
2005-04-22,10218.5996,10219.3398,10069.9199,10157.71,10157.71,273540000,0,1
2005-04-21,10010.5098,10218.5996,10010.5098,10218.5996,10218.5996,287550000,0,1
2005-04-20,10131.1797,10186.4502,10000.46,10012.3604,10012.3604,323910000,0,1
2005-04-19,10071.5498,10156.5303,10071.5498,10127.4102,10127.4102,285960000,0,1
2005-04-18,10088.54,10105.3896,10020.9297,10071.25,10071.25,301220000,0,1
2005-04-15,10276.6104,10278.5303,10076.5703,10087.5098,10087.5098,417360000,0,1
2005-04-14,10403.71,10417.8896,10273.4297,10278.75,10278.75,303780000,0,1
2005-04-13,10507.4502,10521.0596,10379.7002,10403.9297,10403.9297,274850000,0,1
2005-04-12,10448.6299,10529.7695,10360.9199,10507.9697,10507.9697,267070000,0,1
2005-04-11,10462.0801,10482.1797,10438.4404,10448.5596,10448.5596,192720000,0,1
2005-04-08,10546.3203,10553.5596,10460.46,10461.3398,10461.3398,201110000,0,1
2005-04-07,10485.8799,10557.1104,10476.71,10546.3203,10546.3203,283340000,0,1
2005-04-06,10453.4502,10526,10453.3799,10486.0195,10486.0195,237570000,0,1
2005-04-05,10421.1396,10476.4902,10419.4404,10458.46,10458.46,271690000,0,1
2005-04-04,10401.71,10444.2803,10356.71,10421.1396,10421.1396,293800000,0,1
2005-04-01,10504.5703,10568.9297,10381.0195,10404.2998,10404.2998,318810000,0,1
2005-03-31,10541.5898,10542.04,10490.3799,10503.7598,10503.7598,259250000,0,1
2005-03-30,10405.7695,10544.1797,10404.8096,10540.9297,10540.9297,276060000,0,1
2005-03-29,10485.6504,10520.8398,10396.2402,10405.7002,10405.7002,301970000,0,1
2005-03-28,10444.1299,10533.5498,10439.9902,10485.6504,10485.6504,213820000,0,1
2005-03-24,10457.0596,10518.6299,10442.8701,10442.8701,10442.8701,238110000,0,1
2005-03-23,10470.5801,10497.4199,10430.5303,10456.0195,10456.0195,327490000,0,1
2005-03-22,10565.3896,10609.9502,10470.2803,10470.5098,10470.5098,308690000,0,1
2005-03-21,10629.9004,10630.4902,10534.0596,10565.3896,10565.3896,254560000,0,1
2005-03-18,10627.8301,10653.6904,10557.04,10629.6699,10629.6699,531670000,0,1
2005-03-17,10633.2998,10658.6396,10598.3398,10626.3496,10626.3496,228160000,0,1
2005-03-16,10741.6299,10741.6299,10612.3799,10633.0703,10633.0703,278620000,0,1
2005-03-15,10804.29,10838.6504,10745.0996,10745.0996,10745.0996,237710000,0,1
2005-03-14,10773.9199,10805.4697,10754.4102,10804.5098,10804.5098,237050000,0,1
2005-03-11,10845.2998,10872.3496,10758.5498,10774.3604,10774.3604,243050000,0,1
2005-03-10,10806.2803,10875.5195,10780.3496,10851.5098,10851.5098,224040000,0,1
2005-03-09,10912.3203,10923.1797,10802.0596,10805.6201,10805.6201,267970000,0,1
2005-03-08,10935.5996,10952.4502,10900.1299,10912.6201,10912.6201,205970000,0,1
2005-03-07,10940.5498,10984.46,10931.46,10936.8604,10936.8604,229120000,0,1
2005-03-04,10834.5098,10962.4199,10834.29,10940.5498,10940.5498,240210000,0,1
2005-03-03,10812.2695,10869.1699,10767.1904,10833.0303,10833.0303,233480000,0,1
2005-03-02,10825.6797,10869.8301,10774.29,10811.9697,10811.9697,235950000,0,1
2005-03-01,10769.04,10849.1396,10769.04,10830,10830,247210000,0,1
2005-02-28,10842.0498,10842.0498,10730.4697,10766.2305,10766.2305,288160000,0,1
2005-02-25,10748.4199,10845.5996,10735.7695,10841.5996,10841.5996,247140000,0,1
2005-02-24,10672.2402,10755.7402,10647.3398,10748.79,10748.79,257340000,0,1
2005-02-23,10609.2803,10700.6904,10608.9805,10673.79,10673.79,268490000,0,1
2005-02-22,10783.3799,10783.4502,10610.54,10611.2002,10611.2002,340910000,0,1
2005-02-18,10755.1504,10792.0195,10730.3203,10785.2197,10785.2197,335660000,0,1
2005-02-17,10835.0303,10841.1602,10752.3398,10754.2598,10754.2598,257860000,0,1
2005-02-16,10832.0303,10853.4297,10794.1602,10834.8799,10834.8799,256940000,0,1
2005-02-15,10791.0596,10852.3896,10779.3096,10837.3203,10837.3203,241500000,0,1
2005-02-14,10795.7197,10802.29,10773.1797,10791.1299,10791.1299,215370000,0,1
2005-02-11,10742.9199,10829.1904,10703.4297,10796.0098,10796.0098,263370000,0,1
2005-02-10,10665,10763.9404,10664.3301,10749.6104,10749.6104,254150000,0,1
2005-02-09,10717.7598,10741.5498,10660.4199,10664.1104,10664.1104,310030000,0,1
2005-02-08,10712.5098,10744.5098,10695.96,10724.6299,10724.6299,244710000,0,1
2005-02-07,10715.7598,10733.5,10699.7305,10715.7598,10715.7598,218040000,0,1
2005-02-04,10593.1699,10723.8896,10586.8896,10716.1299,10716.1299,246270000,0,1
2005-02-03,10592.21,10601.1504,10550.0898,10593.0996,10593.0996,229000000,0,1
2005-02-02,10551.0498,10616.3701,10544.4805,10596.79,10596.79,279860000,0,1
2005-02-01,10489.7197,10570.2598,10489.6396,10551.9404,10551.9404,283800000,0,1
2005-01-31,10428.7598,10510.1904,10428.7598,10489.9404,10489.9404,298060000,0,1
2005-01-28,10470.5801,10488.3896,10386.5596,10427.2002,10427.2002,358720000,0,1
2005-01-27,10498.1396,10498.1396,10429.9404,10467.4004,10467.4004,269690000,0,1
2005-01-26,10463.1904,10531.9902,10463.1904,10498.5898,10498.5898,247140000,0,1
2005-01-25,10369.4199,10509.8301,10369.4199,10461.5596,10461.5596,260720000,0,1
2005-01-24,10393.5801,10442.8701,10368.6104,10368.6104,10368.6104,259170000,0,1
2005-01-21,10471.9805,10512.1797,10390.8496,10392.9902,10392.9902,275680000,0,1
2005-01-20,10538.9004,10546.7695,10457.9404,10471.4697,10471.4697,242810000,0,1
2005-01-19,10626.0498,10626.2803,10536.4902,10539.9697,10539.9697,242250000,0,1
2005-01-18,10554.2305,10628.9404,10500.5801,10628.79,10628.79,267680000,0,1
2005-01-14,10506.71,10567.0098,10503.7598,10558,10558,223070000,0,1
2005-01-13,10617.4102,10618.1504,10485.7305,10505.8301,10505.8301,271180000,0,1
2005-01-12,10561.3203,10622.8799,10499.4697,10617.7803,10617.7803,293140000,0,1
2005-01-11,10619.7695,10619.7695,10531.54,10556.2197,10556.2197,292050000,0,1
2005-01-10,10603.4404,10663.7402,10582.3799,10621.0303,10621.0303,279500000,0,1
2005-01-07,10624.7998,10653.25,10571.7402,10603.96,10603.96,283770000,0,1
2005-01-06,10593.1904,10667.5801,10589.3301,10622.8799,10622.8799,232850000,0,1
2005-01-05,10629.5303,10684.4297,10597.75,10597.8301,10597.8301,263550000,0,1
2005-01-04,10727.8096,10769.5596,10605.1504,10630.7803,10630.7803,293280000,0,1
2005-01-03,10783.75,10867.3896,10710.0703,10729.4297,10729.4297,270620000,0,1
2004-12-31,10800.2998,10832.5195,10781.0098,10783.0098,10783.0098,141140000,0,1
2004-12-30,10829.1201,10850.1797,10799.71,10800.2998,10800.2998,146210000,0,1
2004-12-29,10853.7197,10853.7197,10795.5703,10829.1904,10829.1904,162830000,0,1
2004-12-28,10776.0596,10859.04,10773.9199,10854.54,10854.54,169870000,0,1
2004-12-27,10828.0098,10868.0703,10776.1299,10776.1299,10776.1299,170140000,0,1
2004-12-23,10815,10864.6699,10809.5303,10827.1201,10827.1201,193270000,0,1
2004-12-22,10752.3398,10822.6797,10739.1904,10815.8896,10815.8896,252910000,0,1
2004-12-21,10661.8896,10765.2695,10661.8896,10759.4297,10759.4297,294880000,0,1
2004-12-20,10652.1396,10735.2695,10652.0703,10661.5996,10661.5996,298650000,0,1
2004-12-17,10704.8301,10739.3301,10641.8799,10649.9199,10649.9199,619180000,0,1
2004-12-16,10691.71,10726.8496,10661.6699,10705.6396,10705.6396,293600000,0,1
2004-12-15,10675.71,10706.1602,10636.4697,10691.4502,10691.4502,305010000,0,1
2004-12-14,10640.5303,10695.0703,10621.0303,10676.4502,10676.4502,303800000,0,1
2004-12-13,10543.4404,10642.5303,10543.21,10638.3203,10638.3203,257530000,0,1
2004-12-10,10552.1602,10575.5801,10522.6797,10543.2197,10543.2197,242290000,0,1
2004-12-09,10492.4502,10562.5098,10418.6299,10552.8203,10552.8203,278740000,0,1
2004-12-08,10438.7695,10506.8496,10438.6602,10494.2305,10494.2305,247020000,0,1
2004-12-07,10546.7998,10567.1602,10440.3604,10440.5801,10440.5801,258710000,0,1
2004-12-06,10591.3203,10591.9902,10526.8203,10547.0596,10547.0596,218660000,0,1
2004-12-03,10597.9004,10643.0498,10560.5801,10592.21,10592.21,286270000,0,1
2004-12-02,10590.4404,10629.1602,10544.7695,10585.1201,10585.1201,296050000,0,1
2004-12-01,10425.7998,10590.2197,10425.7598,10590.2197,10590.2197,307970000,0,1
2004-11-30,10475.2695,10483.1396,10428.0195,10428.0195,10428.0195,286900000,0,1
2004-11-29,10520.6396,10557.4102,10417.0801,10475.9004,10475.9004,247670000,0,1
2004-11-26,10518.6904,10543.29,10508.5596,10522.2305,10522.2305,91510000,0,1
2004-11-24,10493.8604,10527.4004,10482.2598,10520.3096,10520.3096,204070000,0,1
2004-11-23,10486.6904,10514.9902,10436.3799,10492.5996,10492.5996,254780000,0,1
2004-11-22,10455.7305,10508.04,10432.0098,10489.4199,10489.4199,240410000,0,1
2004-11-19,10571.6299,10573.7402,10438.5801,10456.9102,10456.9102,275340000,0,1
2004-11-18,10549.2002,10585.2598,10547.3896,10572.5498,10572.5498,242230000,0,1
2004-11-17,10481.8301,10602.8496,10481.8301,10549.5703,10549.5703,295230000,0,1
2004-11-16,10549.79,10549.79,10477.9502,10487.6504,10487.6504,237060000,0,1
2004-11-15,10541.8896,10563.0195,10517.1299,10550.2402,10550.2402,266460000,0,1
2004-11-12,10469.21,10539.5996,10460.4004,10539.0098,10539.0098,322250000,0,1
2004-11-11,10386.9502,10486.6504,10386.9502,10469.8398,10469.8398,254080000,0,1
2004-11-10,10378.5898,10439.4004,10378.5898,10385.4805,10385.4805,281290000,0,1
2004-11-09,10387.6201,10427.8096,10368.5898,10386.3701,10386.3701,248430000,0,1
2004-11-08,10385.1504,10405.6904,10361.4404,10391.3096,10391.3096,258040000,0,1
2004-11-05,10317.0498,10416.6699,10316.9805,10387.54,10387.54,325770000,0,1
2004-11-04,10132.4805,10318.2305,10127.9805,10314.7598,10314.7598,365770000,0,1
2004-11-03,10037.5,10215.5098,10037.4297,10137.0498,10137.0498,332790000,0,1
2004-11-02,10053.8701,10132.9902,10011.1797,10035.7305,10035.7305,369480000,0,1
2004-11-01,10028.7305,10076.5898,10010.1504,10054.3896,10054.3896,267040000,0,1
2004-10-29,10004.6904,10044.1396,9990.8301,10027.4697,10027.4697,262950000,0,1
2004-10-28,9998.9404,10044.9502,9952.4805,10004.54,10004.54,254490000,0,1
2004-10-27,9888.25,10018.5498,9841.9502,10002.0303,10002.0303,256200000,0,1
2004-10-26,9750.5898,9888.4805,9749.5498,9888.4805,9888.4805,273770000,0,1
2004-10-25,9757.2197,9777.8701,9708.4004,9749.9902,9749.9902,233370000,0,1
2004-10-22,9863.8496,9883.25,9753.0195,9757.8096,9757.8096,258220000,0,1
2004-10-21,9884.6504,9903.1504,9800.8701,9865.7598,9865.7598,272050000,0,1
2004-10-20,9895.1904,9895.7002,9804.1904,9886.9297,9886.9297,272670000,0,1
2004-10-19,9958.3799,10020.5498,9894.8896,9897.6201,9897.6201,264220000,0,1
2004-10-18,9932.9805,9960.1504,9861.6299,9956.3203,9956.3203,227840000,0,1
2004-10-15,9895.6299,9982.71,9895.5498,9933.3799,9933.3799,317590000,0,1
2004-10-14,10002.54,10003.3604,9875.1299,9894.4502,9894.4502,268650000,0,1
2004-10-13,10085.21,10127.1699,9957.79,10002.3301,10002.3301,276800000,0,1
2004-10-12,10080.4199,10102.3301,10017.1504,10077.1797,10077.1797,215820000,0,1
2004-10-11,10056.0898,10098.7803,10056.0898,10081.9697,10081.9697,157180000,0,1
2004-10-08,10124.1104,10148.04,10036.3203,10055.2002,10055.2002,228590000,0,1
2004-10-07,10239.8398,10240.9502,10124.5195,10125.4004,10125.4004,275340000,0,1
2004-10-06,10170.7002,10240.1396,10157.9902,10239.9199,10239.9199,232020000,0,1
2004-10-05,10216.7598,10221.1104,10158.0703,10177.6797,10177.6797,224410000,0,1
2004-10-04,10191.4004,10270.3701,10191.4004,10216.54,10216.54,253190000,0,1
2004-10-01,10082.04,10198.6201,10082.04,10192.6504,10192.6504,267550000,0,1
2004-09-30,10136.3799,10142.9404,10038.9004,10080.2695,10080.2695,377130000,0,1
2004-09-29,10056.75,10136.2402,10050.5596,10136.2402,10136.2402,218540000,0,1
2004-09-28,9989.7305,10099.5195,9977.9199,10077.4004,10077.4004,232170000,0,1
2004-09-27,10046.6504,10046.6504,9985.3701,9988.54,9988.54,198710000,0,1
2004-09-24,10039.4199,10081.2998,10034.8496,10047.2402,10047.2402,204060000,0,1
2004-09-23,10108.29,10108.7402,10031.1602,10038.9004,10038.9004,222620000,0,1
2004-09-22,10244.0498,10244.0498,10097.3701,10109.1797,10109.1797,240390000,0,1
2004-09-21,10204.5195,10270.5195,10200.25,10244.9297,10244.9297,223840000,0,1
2004-09-20,10283.8701,10283.8701,10187.1904,10204.8896,10204.8896,222360000,0,1
2004-09-17,10245.8203,10314.7598,10245.7402,10284.46,10284.46,295880000,0,1
2004-09-16,10231.5898,10281.8799,10228.6396,10244.4902,10244.4902,173240000,0,1
2004-09-15,10316.9004,10317.0498,10228.7803,10231.3604,10231.3604,203740000,0,1
2004-09-14,10315.1299,10340.1299,10303.4102,10318.1602,10318.1602,186180000,0,1
2004-09-13,10306.6504,10348.3896,10292.5703,10314.7598,10314.7598,203200000,0,1
2004-09-10,10289.4697,10321.9199,10237.7803,10313.0703,10313.0703,217580000,0,1
2004-09-09,10314.6904,10337.3301,10269.4902,10289.0996,10289.0996,223160000,0,1
2004-09-08,10342.4199,10361.2197,10305.1797,10313.3604,10313.3604,222220000,0,1
2004-09-07,10261.5195,10363.3604,10261.4502,10342.79,10342.79,204530000,0,1
2004-09-03,10277.8203,10321.7695,10260.2002,10260.2002,10260.2002,215670000,0,1
2004-09-02,10168.3896,10301.4902,10162.0498,10290.2803,10290.2803,181200000,0,1
2004-09-01,10170.1201,10208.2695,10110.6504,10168.46,10168.46,171950000,0,1
2004-08-31,10121.9697,10173.9199,10074.2197,10173.9199,10173.9199,163580000,0,1
2004-08-30,10193.8301,10196.7803,10122.5195,10122.5195,10122.5195,114850000,0,1
2004-08-27,10174.0703,10211.25,10166.6904,10195.0098,10195.0098,114580000,0,1
2004-08-26,10181.0703,10193.54,10155.8604,10173.4102,10173.4102,131960000,0,1
2004-08-25,10098.4902,10199.21,10068.1104,10181.7402,10181.7402,172570000,0,1
2004-08-24,10074.8896,10146.79,10062.1299,10098.6299,10098.6299,143050000,0,1
2004-08-23,10111.0996,10131.0801,10067.9697,10073.0498,10073.0498,144500000,0,1
2004-08-20,10040.8096,10126.8799,10012.5098,10110.1396,10110.1396,209750000,0,1
2004-08-19,10082.7803,10082.7803,9989.8701,10040.8203,10040.8203,162780000,0,1
2004-08-18,9964.2197,10083.1504,9934.0498,10083.1504,10083.1504,187150000,0,1
2004-08-17,9955.5,10023.9404,9952.1104,9972.8301,9972.8301,186120000,0,1
2004-08-16,9825.3496,9967.0801,9825.3496,9954.5498,9954.5498,176390000,0,1
2004-08-13,9814.1104,9854.9199,9783.9102,9825.3496,9825.3496,182590000,0,1
2004-08-12,9936.4805,9936.4805,9808.54,9814.5898,9814.5898,248090000,0,1
2004-08-11,9931.2402,9954.1797,9841.3604,9938.3203,9938.3203,182920000,0,1
2004-08-10,9815.5498,9944.6699,9815.4697,9944.6699,9944.6699,167590000,0,1
2004-08-09,9816.1396,9858.6797,9811.1201,9814.6602,9814.6602,148320000,0,1
2004-08-06,9960.6699,9960.7402,9793.0498,9815.3301,9815.3301,215870000,0,1
2004-08-05,10127.0996,10129.0898,9955.7305,9963.0303,9963.0303,178250000,0,1
2004-08-04,10117.96,10162.4199,10068.1104,10126.5098,10126.5098,157430000,0,1
2004-08-03,10178.2695,10178.2803,10102.8398,10120.2402,10120.2402,190880000,0,1
2004-08-02,10138.4502,10203.5596,10101.3604,10179.1602,10179.1602,177330000,0,1
2004-07-30,10129.1201,10149.6504,10086.3203,10139.71,10139.71,197240000,0,1
2004-07-29,10115.5195,10163.0098,10084.8398,10129.2402,10129.2402,215050000,0,1
2004-07-28,10084.0303,10146.8604,9994.2197,10117.0703,10117.0703,223560000,0,1
2004-07-27,9963.54,10103.1299,9963.54,10085.1396,10085.1396,236270000,0,1
2004-07-26,9964.71,10003.7998,9913.9199,9961.9199,9961.9199,221240000,0,1
2004-07-23,10045.46,10045.4697,9931.7695,9962.2197,9962.2197,238540000,0,1
2004-07-22,10047.5996,10073.4902,9946.8799,10050.3301,10050.3301,247870000,0,1
2004-07-21,10156.2998,10237.1201,10045.6104,10046.1299,10046.1299,277570000,0,1
2004-07-20,10094.4297,10155.6299,10072.6797,10149.0703,10149.0703,197640000,0,1
2004-07-19,10140.9502,10148.6299,10063.3096,10094.0596,10094.0596,198380000,0,1
2004-07-16,10162.3398,10238.3701,10135.1299,10139.7803,10139.7803,267310000,0,1
2004-07-15,10208.2002,10235.6504,10162.9404,10163.1602,10163.1602,231930000,0,1
2004-07-14,10232.8398,10286.8896,10172.3896,10208.7998,10208.7998,298900000,0,1
2004-07-13,10238.3701,10257.0996,10230.6299,10247.5898,10247.5898,160630000,0,1
2004-07-12,10211.75,10257.0996,10162.1797,10238.2197,10238.2197,155520000,0,1
2004-07-09,10173.1201,10239.25,10173.1201,10213.2197,10213.2197,161230000,0,1
2004-07-08,10238.5195,10263.7305,10166.25,10171.5596,10171.5596,181790000,0,1
2004-07-07,10211.9199,10266.6104,10199.29,10240.29,10240.29,179940000,0,1
2004-07-06,10280.2598,10280.2598,10191.4004,10219.3398,10219.3398,180070000,0,1
2004-07-02,10334,10334.0801,10264.9199,10282.8301,10282.8301,146600000,0,1
2004-07-01,10434,10448.0898,10274.5098,10334.1602,10334.1602,234900000,0,1
2004-06-30,10413.4297,10471.2402,10375.6699,10435.4805,10435.4805,227800000,0,1
2004-06-29,10356.3496,10429.1299,10341.6797,10413.4297,10413.4297,180210000,0,1
2004-06-28,10377.5195,10464.3799,10337.7002,10357.0898,10357.0898,231100000,0,1
2004-06-25,10444.2402,10487.54,10369.9199,10371.8398,10371.8398,308250000,0,1
2004-06-24,10477.4297,10487.46,10433.5596,10443.8096,10443.8096,214330000,0,1
2004-06-23,10395.1396,10498.6699,10323.3203,10479.5703,10479.5703,210770000,0,1
2004-06-22,10370.21,10401.1797,10307.25,10395.0703,10395.0703,203470000,0,1
2004-06-21,10417.8203,10440.0498,10363.3604,10371.4697,10371.4697,175300000,0,1
2004-06-18,10375.8203,10437.9004,10358,10416.4102,10416.4102,300680000,0,1
2004-06-17,10378.5898,10390.0098,10338.1299,10377.5195,10377.5195,169820000,0,1
2004-06-16,10380.2305,10393.4199,10355.5098,10379.5801,10379.5801,153020000,0,1
2004-06-15,10336.5098,10428.0498,10336.5098,10380.4297,10380.4297,223780000,0,1
2004-06-14,10401.2305,10401.2998,10307.0498,10334.7305,10334.7305,166530000,0,1
2004-06-10,10367.7998,10410.9502,10367.7998,10410.0996,10410.0996,154090000,0,1
2004-06-09,10431.0996,10431.3203,10364.96,10368.4404,10368.4404,175090000,0,1
2004-06-08,10389.4102,10432.8096,10353.0498,10432.5195,10432.5195,170220000,0,1
2004-06-07,10243.3096,10391.1504,10243.3096,10391.0801,10391.0801,172490000,0,1
2004-06-04,10196.8301,10302.0801,10196.6904,10242.8203,10242.8203,161190000,0,1
2004-06-03,10261.8496,10281.9199,10193.7803,10195.9102,10195.9102,162840000,0,1
2004-06-02,10199.7803,10288.8096,10197.0596,10262.9697,10262.9697,183540000,0,1
2004-06-01,10187.1797,10214.5703,10134.8604,10202.6504,10202.6504,166590000,0,1
2004-05-28,10205.8301,10216.6299,10172.7695,10188.4502,10188.4502,159560000,0,1
2004-05-27,10109.8896,10222.2402,10109.8896,10205.2002,10205.2002,186670000,0,1
